Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1.937069288E1,-8.269427419E-1,-7.912671566E-1,-4.307846725E-1
1.938073888E1,-8.282625675E-1,-7.889862061E-1,-3.987530470E-1
1.939078488E1,-8.323686123E-1,-8.745671511E-1,-3.856931925E-1
1.940083088E1,-7.540254593E-1,-8.935261965E-1,-3.370286524E-1
1.941087688E1,-7.444815040E-1,-7.960593104E-1,-2.884826958E-1
1.942092288E1,-7.553428411E-1,-8.797395229E-1,-2.957574129E-1
1.943096888E1,-7.205103040E-1,-9.013776779E-1,-3.698534667E-1
1.944101488E1,-6.948730946E-1,-9.517516494E-1,-3.546516299E-1
1.945106088E1,-6.759167314E-1,-1.000036597E0,-3.383094072E-1
1.946110787E1,-5.825803876E-1,-1.109653115E0,-3.295424879E-1
1.947115387E1,-5.831795931E-1,-1.072207451E0,-3.319371939E-1
1.948119988E1,-5.254755616E-1,-1.106156111E0,-3.655004799E-1
1.949124625E1,-5.654027462E-1,-1.232479930E0,-3.749999702E-1
1.950129225E1,-5.717641711E-1,-1.177901626E0,-3.390756845E-1
1.951133825E1,-5.527071357E-1,-1.233393312E0,-3.804367185E-1
1.952138425E1,-5.912219286E-1,-1.246238708E0,-3.621319234E-1
1.953143025E1,-6.028804779E-1,-1.250536799E0,-3.652153313E-1
1.954147625E1,-6.244419813E-1,-1.246097803E0,-3.831199110E-1
1.955152225E1,-6.233892441E-1,-1.228724122E0,-3.911307156E-1
1.956156925E1,-6.322910190E-1,-1.208417535E0,-3.988001347E-1
1.957161525E1,-6.583570242E-1,-1.184869647E0,-3.930024505E-1
1.958166125E1,-6.839984059E-1,-1.210186958E0,-5.265438557E-1
1.959170725E1,-6.385225654E-1,-1.229570508E0,-4.714201987E-1
1.960175325E1,-6.183384657E-1,-1.203949809E0,-4.283325672E-1
1.961179925E1,-6.261242628E-1,-1.184192896E0,-3.951461017E-1
1.962184525E1,-6.894389987E-1,-1.165246725E0,-3.740429580E-1
1.963189125E1,-5.042462349E-1,-1.217536330E0,-3.144952059E-1
1.964193725E1,-6.762213707E-1,-1.154118776E0,-3.225358427E-1
1.965198325E1,-6.450685263E-1,-1.095338225E0,-6.855571866E-1
1.966202925E1,-6.905416846E-1,-1.018379688E0,-4.772754014E-1
1.967207625E1,-7.649847269E-1,-1.062999129E0,-4.187886417E-1
1.968212225E1,-8.208952546E-1,-1.032576442E0,-3.649041951E-1
1.969216825E1,-9.435955882E-1,-1.046274662E0,-5.312302709E-1
1.970221425E1,-8.442121148E-1,-1.080855608E0,-3.789710999E-1
1.971226025E1,-8.772733808E-1,-9.990925193E-1,-4.008218050E-1
1.972230625E1,-8.541790843E-1,-1.160297871E0,-4.287297428E-1
1.973235225E1,-8.143826723E-1,-1.221851707E0,-3.748651743E-1
1.974239825E1,-8.412119150E-1,-1.203945279E0,-3.805339932E-1
1.975244425E1,-7.754818797E-1,-1.295605183E0,-3.756303191E-1
1.976249025E1,-8.300275207E-1,-1.245141864E0,-2.798779905E-1
1.977253725E1,-8.628115654E-1,-1.252861023E0,-2.662846744E-1
1.978258325E1,-8.702083826E-1,-1.241088748E0,-2.465277016E-1
1.979262925E1,-8.319795132E-1,-1.222485542E0,-2.616640329E-1
1.980267525E1,-8.681544065E-1,-1.147335291E0,-1.714112461E-1
1.981272125E1,-9.457604885E-1,-1.103534579E0,-1.843249202E-1
1.982276725E1,-9.436211586E-1,-1.029653668E0,-1.476835310E-1
1.983281325E1,-1.062221289E0,-9.853271842E-1,-1.594094187E-1
1.984285925E1,-1.076934457E0,-1.076143146E0,-2.276544273E-1
1.985290525E1,-1.155159473E0,-1.068022847E0,-1.795492172E-1
1.986295125E1,-1.029557824E0,-1.102661490E0,-1.884226948E-1
1.987299825E1,-1.003565431E0,-9.975769520E-1,-1.936331689E-1
1.988304425E1,-9.044896364E-1,-1.161557913E0,-1.818648279E-1
1.989309025E1,-8.654844165E-1,-1.185237885E0,-1.722833067E-1
1.990313625E1,-1.003490448E0,-1.194414496E0,-2.943914235E-1
1.991318225E1,-9.011247158E-1,-1.211661935E0,-1.468309909E-1
1.992322825E1,-8.682680130E-1,-1.183016419E0,-2.005689442E-1
1.993327425E1,-8.951699734E-1,-1.216534734E0,-1.477147788E-1
1.994332025E1,-8.767785430E-1,-1.270889401E0,-1.147050336E-1
1.995336625E1,-9.167389870E-1,-1.127196193E0,-1.282496005E-1
1.996341225E1,-9.979476333E-1,-1.117035151E0,-4.297333770E-3
1.997345925E1,-1.079457521E0,-1.053071380E0,6.262632087E-3
1.998350525E1,-1.096913338E0,-1.036525846E0,5.802615359E-2
1.999355125E1,-1.156184316E0,-9.897093773E-1,6.026453897E-2
2.000359725E1,-1.086738706E0,-9.703698158E-1,6.629271805E-2
2.001364325E1,-1.132006884E0,-9.647274017E-1,1.177729517E-1
2.002368925E1,-1.200225353E0,-9.913117290E-1,6.031053141E-2
2.003373525E1,-1.267228603E0,-9.798356295E-1,6.757403910E-2
2.004378125E1,-1.286412120E0,-9.332373142E-1,8.363404870E-2
2.005382725E1,-1.302542329E0,-9.604933858E-1,1.367736906E-1
2.006387325E1,-1.379673004E0,-9.313300252E-1,-2.364964923E-3
2.007392025E1,-1.291409731E0,-9.944559932E-1,1.361170113E-1
2.008396625E1,-1.368262410E0,-9.674850106E-1,8.785458654E-2
2.009401225E1,-1.308327079E0,-9.921900630E-1,4.927097633E-2
2.010405825E1,-1.352474809E0,-9.896402359E-1,2.202314287E-1
2.011410425E1,-1.476104140E0,-8.905437589E-1,1.318286061E-1
2.012415025E1,-1.483518839E0,-1.015939355E0,2.191267461E-1
2.013419625E1,-1.553639054E0,-9.904443622E-1,1.326271445E-1
2.014424225E1,-1.498063684E0,-9.605755806E-1,1.320697218E-1
2.015428825E1,-1.567535520E0,-1.031030774E0,1.994724572E-1
2.016433425E1,-1.466840625E0,-1.017124534E0,2.608249485E-1
2.017438025E1,-1.559138060E0,-1.027955294E0,1.794491261E-1
2.018442725E1,-1.593396783E0,-1.157191873E0,1.773753017E-1
2.019447325E1,-1.504010201E0,-1.055984378E0,1.841064394E-1
2.020451925E1,-1.480953813E0,-1.023206711E0,6.829769909E-2
2.021456525E1,-1.528071761E0,-1.095950365E0,1.488865465E-1
2.022461125E1,-1.506842852E0,-1.025182247E0,1.082807407E-1
2.023465725E1,-1.580758929E0,-1.048255324E0,2.775047906E-2
2.024470325E1,-1.649033666E0,-1.140518069E0,1.256632656E-1
2.025474925E1,-1.600948691E0,-1.054901719E0,1.935509741E-1
2.026479525E1,-1.552500129E0,-1.078326225E0,1.978884190E-1
2.027484125E1,-1.543753743E0,-1.064592361E0,3.117095232E-1
2.028488825E1,-1.550418496E0,-9.392951727E-1,3.764930069E-1
2.029493425E1,-1.503706098E0,-9.719798565E-1,3.868013024E-1
2.030498025E1,-1.443828344E0,-9.486881495E-1,4.305238426E-1
2.031502625E1,-1.472966790E0,-9.300364256E-1,4.363934398E-1
2.032507225E1,-1.426065683E0,-9.232865572E-1,4.562792480E-1
2.033511825E1,-1.474025726E0,-9.274493456E-1,4.071772397E-1
2.034516425E1,-1.574996352E0,-9.714521170E-1,3.380007744E-1
2.035521025E1,-1.560691237E0,-9.980826974E-1,3.318315446E-1
2.036525625E1,-1.551172018E0,-1.010833740E0,3.690752685E-1
2.037530225E1,-1.630295634E0,-9.345533848E-1,3.571437895E-1
2.038534825E1,-1.649961352E0,-9.465541244E-1,4.121865332E-1
2.039539525E1,-1.613217473E0,-9.405686855E-1,5.010695457E-1
2.040544125E1,-1.603523493E0,-8.948668242E-1,5.078221560E-1
2.041548725E1,-1.688975811E0,-8.541612029E-1,5.097577572E-1
2.042553325E1,-1.653546929E0,-8.676888347E-1,5.651630163E-1
2.043557925E1,-1.762163997E0,-7.739762068E-1,4.908062220E-1
2.044562525E1,-1.826943398E0,-8.960380554E-1,4.921534359E-1
2.045567125E1,-1.795207620E0,-8.967400789E-1,5.684130788E-1
2.046571725E1,-1.826020718E0,-8.002314568E-1,4.899934530E-1
2.047576325E1,-1.893094182E0,-8.539295793E-1,4.965434670E-1
2.048580933E1,-1.831994891E0,-8.412586451E-1,5.948054194E-1
2.049585533E1,-1.863199115E0,-8.056929708E-1,5.161204934E-1
2.050590233E1,-1.844460368E0,-8.720391989E-1,5.617175698E-1
2.051594833E1,-1.813558340E0,-8.737401962E-1,5.614739060E-1
2.052599433E1,-1.847115755E0,-8.696944714E-1,3.817561269E-1
2.053604033E1,-1.872459412E0,-8.410436511E-1,3.449712396E-1
2.054608633E1,-1.830914021E0,-9.668479562E-1,4.918437004E-1
2.055613233E1,-1.796268940E0,-9.281088114E-1,5.303354859E-1
2.056617833E1,-1.786950946E0,-9.583914280E-1,4.958878160E-1
2.057622433E1,-1.808412075E0,-9.605262280E-1,5.655621886E-1
2.058627033E1,-1.829947352E0,-9.256191850E-1,4.954268038E-1
2.059631633E1,-1.825774789E0,-8.881716728E-1,5.139618516E-1
2.060636233E1,-1.842008471E0,-8.570370078E-1,4.611380100E-1
2.061640933E1,-1.887672305E0,-8.472014070E-1,4.239885211E-1
2.062645533E1,-1.782254577E0,-8.976238370E-1,5.040027499E-1
2.063650133E1,-1.706974983E0,-8.313257694E-1,5.309206247E-1
2.064654733E1,-1.726698875E0,-8.048734069E-1,5.746304989E-1
2.065659333E1,-1.636265993E0,-7.532626987E-1,7.619796395E-1
2.066663933E1,-1.684336543E0,-7.061212063E-1,7.427681684E-1
2.067668533E1,-1.737573385E0,-7.084085941E-1,6.534119248E-1
2.068673133E1,-1.705507994E0,-7.506204247E-1,7.051424384E-1
2.069677733E1,-1.799866796E0,-7.380247116E-1,5.482590795E-1
2.070682333E1,-1.792628407E0,-7.031854987E-1,5.732064247E-1
2.071686933E1,-1.748561263E0,-8.335863948E-1,5.863704085E-1
2.072691533E1,-1.877116203E0,-6.336704493E-1,5.674468875E-1
2.073696233E1,-1.922811508E0,-6.646885872E-1,4.404234588E-1
2.074700833E1,-1.907840252E0,-6.958438754E-1,3.759233356E-1
2.075705433E1,-1.847741723E0,-5.925140381E-1,4.579356611E-1
2.076710033E1,-1.824935555E0,-6.069564223E-1,5.344758034E-1
2.077714633E1,-1.897717953E0,-4.867024422E-1,5.389160514E-1
2.078719233E1,-1.958585858E0,-4.931622744E-1,5.044088364E-1
2.079723833E1,-1.965263486E0,-6.477164030E-1,6.740292907E-1
2.080728433E1,-2.033564806E0,-4.638754427E-1,6.236504912E-1
2.081733033E1,-1.906730175E0,-5.518820286E-1,5.704812407E-1
2.082737633E1,-1.926381707E0,-5.752431750E-1,5.179842114E-1
2.083742233E1,-1.908462286E0,-5.352550149E-1,6.231631041E-1
2.084746933E1,-1.976900935E0,-4.690314829E-1,6.162410975E-1
2.085751533E1,-1.804069757E0,-6.725238562E-1,6.677777767E-1
2.086756133E1,-1.910803318E0,-6.097417474E-1,4.396530986E-1
2.087760733E1,-2.049813986E0,-6.131426096E-1,2.768191695E-1
2.088765333E1,-1.982188821E0,-5.979148746E-1,2.205145061E-1
2.089769933E1,-2.064304829E0,-4.361126721E-1,3.153496981E-1
2.090774533E1,-1.924287438E0,-5.416752696E-1,7.005364895E-1
2.091779133E1,-1.950866103E0,-4.039872289E-1,7.067331672E-1
2.092783733E1,-2.009285927E0,-4.112723470E-1,8.304328918E-1
2.093788333E1,-2.020804167E0,-2.958578765E-1,5.500963330E-1
2.094792933E1,-1.936496973E0,-4.355930388E-1,5.721713901E-1
2.095797533E1,-2.175062418E0,-5.501552820E-1,4.347234964E-1
2.096802133E1,-2.058575630E0,-6.407700181E-1,4.726274312E-1
2.097806833E1,-2.056104898E0,-6.248638034E-1,4.901619554E-1
2.098811433E1,-2.088930130E0,-5.970009565E-1,4.671982229E-1
2.099816033E1,-2.054978848E0,-6.478961110E-1,4.229433835E-1
2.100820633E1,-2.166581392E0,-5.783139467E-1,2.697691880E-2
2.101825233E1,-2.030843735E0,-6.931917667E-1,9.394583106E-2
2.102829833E1,-2.215149164E0,-5.672768354E-1,-4.772737250E-2
2.103834433E1,-2.172521353E0,-6.740285754E-1,3.398424387E-1
2.104839033E1,-2.152218103E0,-6.067811847E-1,3.936774433E-1
2.105843633E1,-2.132831335E0,-5.479559898E-1,4.380488992E-1
2.106848233E1,-2.114201784E0,-4.407601357E-1,5.333558917E-1
2.107852833E1,-2.129852533E0,-4.857209325E-1,4.555891454E-1
2.108857433E1,-2.132617950E0,-2.665501535E-1,5.036177635E-1
2.109862033E1,-1.997761965E0,-4.405051768E-1,5.501474738E-1
2.110866733E1,-1.944672704E0,-4.325255156E-1,6.786821485E-1
2.111871333E1,-2.067043781E0,-4.058054984E-1,6.151503325E-1
2.112875933E1,-2.210766077E0,-3.116648793E-1,5.785438418E-1
2.113880533E1,-2.198821306E0,-5.628831983E-1,6.029546261E-1
2.114885133E1,-2.198287725E0,-5.876974463E-1,6.078070998E-1
2.115889733E1,-2.296523809E0,-5.223174095E-1,5.448353291E-1
2.116894333E1,-2.041841745E0,-6.357806325E-1,6.261199713E-1
2.117898933E1,-1.722436905E0,-9.095396996E-1,6.707481742E-1
2.118903533E1,-2.224384069E0,-4.084821343E-1,5.455592275E-1
2.119908133E1,-2.156328917E0,-1.907314509E-1,6.259171963E-1
2.120912733E1,-2.132381201E0,1.114298254E-1,5.790245533E-1
2.121917333E1,-2.014294147E0,5.519851297E-2,6.274994016E-1
2.122921933E1,-1.965730309E0,-1.188915521E-1,6.786463261E-1
2.123926533E1,-2.145817518E0,-2.764739282E-2,7.192502022E-1
2.124931233E1,-2.283369064E0,4.105964676E-2,4.446789622E-1
2.125935833E1,-1.979639173E0,-5.676331744E-2,6.041551232E-1
2.126940433E1,-1.700590849E0,-3.928211331E-1,7.093393803E-1
2.127945033E1,-1.802377105E0,-1.571537405E-1,5.984511971E-1
2.128949633E1,-1.906919122E0,-1.687266827E-1,6.929035187E-1
2.129954233E1,-2.011674404E0,-2.273820192E-1,6.128406525E-1
2.130958833E1,-2.116243839E0,-9.382831305E-2,2.541684508E-1
2.131963433E1,-2.085032225E0,-1.841273159E-1,2.295251638E-1
2.132968033E1,-2.144484282E0,-3.328951821E-2,5.388391018E-1
2.133972633E1,-2.007179976E0,1.333181113E-1,6.524010301E-1
2.134977233E1,-2.093159437E0,1.400923878E-1,5.606562495E-1
2.135981833E1,-2.058820963E0,8.738131076E-2,6.022853851E-1
2.136986533E1,-1.973502874E0,8.841538429E-2,7.118734121E-1
2.137991133E1,-2.017506599E0,-2.267172188E-2,7.565010190E-1
2.138995733E1,-2.000878811E0,-1.180370711E-2,7.817749381E-1
2.140000333E1,-1.922045588E0,-4.123722762E-2,7.876616120E-1
2.141004933E1,-1.978647470E0,-4.119041935E-2,8.230522871E-1
2.142009533E1,-1.946651220E0,-9.611731768E-2,9.190939069E-1
2.143014133E1,-1.862308860E0,-5.841571465E-2,9.388423562E-1
2.144018733E1,-1.808749318E0,-8.349870145E-2,9.173863530E-1
2.145023333E1,-1.908840179E0,1.531532779E-2,7.956362367E-1
2.146027933E1,-1.996211648E0,-7.702445239E-2,8.312277794E-1
2.147032533E1,-2.051663399E0,-7.811183576E-3,6.789080501E-1
2.148037133E1,-2.071768284E0,-7.359498739E-2,6.794883609E-1
2.149041746E1,-2.015406370E0,-8.393932879E-2,7.133913040E-1
2.150046446E1,-1.943170905E0,-2.410395816E-2,7.322768569E-1
2.151051046E1,-2.044866323E0,-7.796473056E-2,7.228140831E-1
2.152055646E1,-2.019621849E0,-1.008794550E-2,7.220702767E-1
2.153060246E1,-2.053683043E0,3.889700770E-2,7.996448278E-1
2.154064846E1,-1.927407980E0,-5.159374326E-2,8.780125976E-1
2.155069446E1,-1.885308027E0,3.438499942E-2,9.105542898E-1
2.156074046E1,-1.943579674E0,3.922396153E-2,9.460675716E-1
2.157078646E1,-2.012768745E0,1.071499214E-1,8.933038712E-1
2.158083246E1,-2.077019215E0,-6.368839741E-2,7.845239043E-1
2.159087846E1,-1.939861655E0,-1.713850796E-1,8.616665602E-1
2.160092446E1,-1.832442760E0,-7.387876511E-2,8.841124773E-1
2.161097046E1,-1.833344579E0,-1.278924793E-1,1.026685715E0
2.162101646E1,-1.906033754E0,-2.855951339E-2,8.895569444E-1
2.163106346E1,-1.797377110E0,4.964837804E-2,1.056345820E0
2.164110946E1,-1.839267015E0,1.274513006E-1,1.085941315E0
2.165115546E1,-1.758689046E0,-5.625355244E-2,1.191534638E0
2.166120146E1,-1.724712253E0,-4.927340522E-2,1.086696863E0
2.167124746E1,-1.835093498E0,6.540060043E-2,1.137914538E0
2.168129346E1,-1.808913350E0,1.892519742E-1,1.179198384E0
2.169133946E1,-1.815720797E0,-1.696327329E-1,1.142460585E0
2.170138546E1,-1.844436646E0,-1.922048926E-1,9.716659784E-1
2.171143146E1,-1.669760466E0,-2.799132168E-1,1.173538566E0
2.172147746E1,-1.739605546E0,-3.704588413E-1,1.207289577E0
2.173152346E1,-1.840526104E0,-4.290803075E-1,1.128787160E0
2.174156946E1,-1.813618064E0,-2.659521103E-1,1.036537766E0
2.175161546E1,-1.713533401E0,-2.995286584E-1,1.026757717E0
2.176166246E1,-1.669104099E0,-3.270654678E-1,9.330450296E-1
2.177170846E1,-1.524088979E0,-2.841901183E-1,1.052313924E0
2.178175446E1,-1.577442169E0,-1.191460267E-1,7.748243213E-1
2.179180046E1,-1.467198968E0,-3.395238817E-1,7.792711258E-1
2.180184646E1,-1.429971695E0,-3.593103588E-1,6.851563454E-1
2.181189246E1,-1.272645950E0,-4.442349672E-1,7.272034287E-1
2.182193846E1,-1.302738905E0,-4.956142604E-1,7.765595317E-1
2.183198446E1,-1.236990213E0,-3.872351646E-1,9.066450000E-1
2.184203046E1,-1.178688288E0,-4.390935600E-1,8.573368192E-1
2.185207646E1,-1.324189544E0,-4.210261703E-1,1.008781552E0
2.186212246E1,-1.349028111E0,-2.862699628E-1,1.023702741E0
2.187216846E1,-1.397097349E0,-2.205638289E-1,1.186519980E0
2.188221446E1,-1.367071629E0,-3.330360353E-1,1.262558341E0
2.189226146E1,-1.192828655E0,-3.700591922E-1,1.435295105E0
2.190230746E1,-1.354198694E0,-2.519858181E-1,1.115547776E0
2.191235346E1,-1.263287544E0,-3.296644390E-1,1.149271131E0
2.192239946E1,-1.347687125E0,-4.035615623E-1,9.013202190E-1
2.193244546E1,-1.267741203E0,-6.766303778E-1,8.555853367E-1
2.194249146E1,-1.131651521E0,-7.518004775E-1,8.589739203E-1
2.195253746E1,-1.088016391E0,-6.277241707E-1,7.966314554E-1
2.196258346E1,-1.044124246E0,-6.694985032E-1,8.074558377E-1
2.197262946E1,-9.685158134E-1,-5.993903875E-1,7.165133357E-1
2.198267546E1,-8.030989170E-1,-5.701379776E-1,6.983639002E-1
2.199272146E1,-7.927909493E-1,-4.851676226E-1,8.166196346E-1
2.200276746E1,-7.753973007E-1,-4.273298979E-1,7.885555029E-1
2.201281346E1,-7.671030760E-1,-4.337893426E-1,8.833717108E-1
2.202286046E1,-8.295318484E-1,-4.577058554E-1,8.656294942E-1
2.203290646E1,-8.131207824E-1,-5.361346602E-1,7.765902281E-1
2.204295246E1,-6.986753941E-1,-7.023785114E-1,6.915038228E-1
2.205299846E1,-5.721949339E-1,-7.517437935E-1,9.072631598E-1
2.206304446E1,-6.024513245E-1,-6.876364350E-1,9.352735281E-1
2.207309046E1,-6.997100115E-1,-6.675384045E-1,8.773010969E-1
2.208313646E1,-6.891574860E-1,-7.260999680E-1,1.032027841E0
2.209318246E1,-5.769827962E-1,-7.279288769E-1,1.017490745E0
2.210322846E1,-5.833448172E-1,-7.486423850E-1,1.020730734E0
2.211327446E1,-6.147726178E-1,-7.485841513E-1,9.925529957E-1
2.212332046E1,-5.939941406E-1,-7.648105621E-1,1.038960218E0
2.213336646E1,-6.392143965E-1,-6.726380587E-1,1.045592189E0
2.214341246E1,-6.762312651E-1,-5.430523753E-1,9.978430867E-1
2.215345946E1,-6.564368010E-1,-6.482545137E-1,9.683306217E-1
2.216350546E1,-6.929319501E-1,-6.431529522E-1,9.286178350E-1
2.217355146E1,-6.340246797E-1,-6.144134998E-1,1.007035136E0
2.218359746E1,-7.180356979E-1,-5.567973256E-1,9.634520411E-1
2.219364346E1,-8.135043979E-1,-5.001549125E-1,9.685835242E-1
2.220368946E1,-7.460603714E-1,-5.939761996E-1,9.597597122E-1
2.221373546E1,-6.942021847E-1,-6.233294010E-1,9.445693493E-1
2.222378146E1,-6.754000187E-1,-6.806563735E-1,8.239985108E-1
2.223382746E1,-6.423302293E-1,-6.569879651E-1,8.151406646E-1
2.224387346E1,-4.463708401E-1,-7.418961525E-1,8.401842117E-1
2.225391946E1,-5.053770542E-1,-7.300261259E-1,9.907168150E-1
2.226396546E1,-5.046873093E-1,-7.405973077E-1,8.645647764E-1
2.227401146E1,-3.900534809E-1,-7.485002875E-1,7.482116222E-1
2.228405746E1,-2.023133934E-1,-9.616873860E-1,6.784397364E-1
2.229410346E1,-8.457394689E-2,-1.030189157E0,7.110437751E-1
2.230415046E1,-4.360333830E-2,-8.946936727E-1,6.563342214E-1
2.231419646E1,-4.388404638E-2,-9.397066832E-1,6.848901510E-1
2.232424246E1,-7.577672601E-2,-7.665471435E-1,6.901208758E-1
2.233428846E1,-6.397449970E-2,-8.312814236E-1,7.804341912E-1
2.234433446E1,-1.252791435E-1,-7.245467305E-1,7.135755420E-1
2.235438046E1,-1.407208294E-2,-8.002296090E-1,6.601579785E-1
2.236442646E1,1.396168172E-1,-9.039722085E-1,7.341040969E-1
2.237447246E1,8.444037288E-2,-8.010042906E-1,6.725560427E-1
2.238451846E1,1.299341023E-1,-1.015112638E0,6.294215918E-1
2.239456446E1,1.965718269E-1,-9.646000266E-1,6.809719205E-1
2.240461046E1,1.222475171E-1,-8.642243743E-1,7.194484472E-1
2.241465646E1,8.439235389E-2,-7.870692611E-1,8.015596867E-1
2.242470246E1,1.329622865E-1,-7.701294422E-1,8.003537655E-1
2.243474846E1,1.748042107E-1,-8.171287775E-1,1.008515239E0
2.244479546E1,1.375913322E-1,-8.442131281E-1,1.000103354E0
2.245484146E1,2.517937720E-1,-8.453732133E-1,9.397572279E-1
2.246488746E1,1.431791335E-1,-8.150666952E-1,8.031436801E-1
2.247493346E1,7.746286690E-2,-7.758184671E-1,9.915457368E-1
2.248497938E1,6.621979177E-2,-6.904503107E-1,7.196550965E-1
2.249502538E1,1.113796830E-1,-9.019754529E-1,6.937944293E-1
2.250507138E1,3.000246882E-1,-8.822017908E-1,7.771407366E-1
2.251511738E1,2.045685351E-1,-8.213710189E-1,6.510775685E-1
2.252516338E1,1.327915490E-1,-9.969476461E-1,6.168681979E-1
2.253520938E1,3.155042231E-1,-9.464620352E-1,7.273433208E-1
2.254525538E1,2.452521622E-1,-8.389214873E-1,7.082857490E-1
2.255530137E1,1.795386970E-1,-8.536471128E-1,7.006717920E-1
2.256534737E1,2.858951986E-1,-8.046225905E-1,6.567155123E-1
2.257539338E1,2.812677026E-1,-8.288179636E-1,6.188237667E-1
2.258543938E1,3.216148615E-1,-8.450341821E-1,6.478114724E-1
2.259548638E1,3.441715240E-1,-7.771559954E-1,6.294592023E-1
2.260553238E1,3.372622132E-1,-8.009263277E-1,6.458494067E-1
2.261557838E1,3.933036029E-1,-7.903293967E-1,6.529323459E-1
2.262562438E1,3.999457955E-1,-7.741940618E-1,6.545688510E-1
2.263567038E1,3.680788577E-1,-8.074206710E-1,6.436306834E-1
2.264571638E1,4.396020472E-1,-8.336080313E-1,6.873214245E-1
2.265576237E1,3.964648247E-1,-7.727359533E-1,6.581346393E-1
2.266580837E1,3.972789645E-1,-7.544227242E-1,7.148218751E-1
2.267585438E1,4.273689091E-1,-7.488524914E-1,6.916142702E-1
2.268590038E1,4.379182160E-1,-7.680770159E-1,7.265831828E-1
2.269594638E1,4.227594733E-1,-7.474588752E-1,7.124958634E-1
2.270599238E1,3.713580668E-1,-7.310575247E-1,6.644990444E-1
2.271603838E1,3.595390618E-1,-7.316765189E-1,7.052145600E-1
2.272608438E1,4.262903929E-1,-6.676024199E-1,7.433422804E-1
2.273613038E1,4.290435314E-1,-6.999092102E-1,7.185682654E-1
2.274617738E1,4.324997663E-1,-6.831608415E-1,7.204660177E-1
2.275622338E1,3.713961542E-1,-6.442521811E-1,6.717876196E-1
2.276626937E1,4.182113111E-1,-6.770796180E-1,6.434279084E-1
2.277631537E1,4.625155032E-1,-6.866095662E-1,6.367945671E-1
2.278636138E1,3.939188719E-1,-6.934048533E-1,6.335574985E-1
2.279640738E1,3.434551954E-1,-7.127122283E-1,6.061018705E-1
2.280645338E1,3.962590396E-1,-7.069909573E-1,6.437932849E-1
2.281649938E1,4.017044604E-1,-6.799994111E-1,6.325382590E-1
2.282654538E1,3.803783953E-1,-6.891058087E-1,5.980892181E-1
2.283659138E1,4.055476189E-1,-6.877998710E-1,6.571675539E-1
2.284663738E1,4.231934547E-1,-6.871985197E-1,6.814779639E-1
2.285668338E1,3.778515458E-1,-6.637896895E-1,6.508537531E-1
2.286672938E1,4.397689998E-1,-6.349143982E-1,7.280015349E-1
2.287677537E1,4.276553392E-1,-5.855908990E-1,7.063435316E-1
2.288682137E1,3.799504042E-1,-6.095390916E-1,7.270250916E-1
2.289686738E1,4.347731471E-1,-6.115584970E-1,7.707233429E-1
2.290691438E1,4.405508637E-1,-5.775595307E-1,7.728949189E-1
2.291696038E1,3.788221180E-1,-6.006831527E-1,8.085396886E-1
2.292700638E1,4.843000770E-1,-6.324815750E-1,8.142529726E-1
2.293705238E1,4.967132807E-1,-5.819398165E-1,7.925050259E-1
2.294709838E1,4.811678827E-1,-6.708100438E-1,8.045800924E-1
2.295714438E1,4.668578207E-1,-6.005043983E-1,8.434586525E-1
2.296719038E1,4.486734867E-1,-5.823829174E-1,8.467948437E-1
2.297723637E1,4.600118995E-1,-5.636941791E-1,7.462048531E-1
2.298728237E1,4.572563171E-1,-5.174209476E-1,7.906780243E-1
2.299732838E1,4.546275139E-1,-4.925066829E-1,8.183327317E-1
2.300737438E1,4.147216380E-1,-4.587473869E-1,7.968754172E-1
2.301742038E1,4.391336143E-1,-5.019513965E-1,7.738348842E-1
2.302746638E1,4.493851960E-1,-5.095896125E-1,7.739983797E-1
