"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.402937826E2,9.728687078E-1,-1.927150397E-1,-1.174028203E-1,-5.102820102E-2,2.675406023E1,-2.200619597E1,-1.436527779E1,-3.197673695E0
1.403038036E2,9.721797333E-1,-1.960550326E-1,-1.181029190E-1,-4.980699608E-2,2.709319949E1,-2.242463024E1,-1.442806842E1,-2.990996142E0
1.403138246E2,9.715549484E-1,-1.991124809E-1,-1.186296598E-1,-4.860243915E-2,2.739717986E1,-2.280912857E1,-1.446953381E1,-2.793975106E0
1.403238456E2,9.709899699E-1,-2.018917521E-1,-1.189508372E-1,-4.763301949E-2,2.766924143E1,-2.315679902E1,-1.449133391E1,-2.632712187E0
1.403338666E2,9.704474978E-1,-2.045368751E-1,-1.191149070E-1,-4.698888920E-2,2.792801945E1,-2.348359111E1,-1.450186088E1,-2.514457989E0
1.403438876E2,9.699214208E-1,-2.070563005E-1,-1.192156248E-1,-4.655890705E-2,2.817675124E1,-2.379229530E1,-1.450948111E1,-2.424179502E0
1.403539086E2,9.694009915E-1,-2.094814802E-1,-1.193585157E-1,-4.618261999E-2,2.842071392E1,-2.408927992E1,-1.452256858E1,-2.340435213E0
1.403639296E2,9.688717957E-1,-2.118551275E-1,-1.196343879E-1,-4.574505141E-2,2.866670069E1,-2.438164493E1,-1.454873556E1,-2.247093712E0
1.403739506E2,9.683158788E-1,-2.142308768E-1,-1.201045202E-1,-4.521534982E-2,2.892290194E1,-2.467658776E1,-1.459419287E1,-2.138148886E0
1.403839716E2,9.677200909E-1,-2.167110713E-1,-1.206739663E-1,-4.463220602E-2,2.919503511E1,-2.498560282E1,-1.464929420E1,-2.018678743E0
1.403939926E2,9.670539178E-1,-2.194358124E-1,-1.213140821E-1,-4.401947514E-2,2.949640862E1,-2.532520221E1,-1.471157895E1,-1.889857046E0
1.404040136E2,9.662959911E-1,-2.224922281E-1,-1.220121498E-1,-4.338546009E-2,2.983567057E1,-2.570584587E1,-1.477984004E1,-1.751469674E0
1.404140346E2,9.654492609E-1,-2.258403474E-1,-1.227792699E-1,-4.276741871E-2,3.021027836E1,-2.612241618E1,-1.485605538E1,-1.607959150E0
1.404240556E2,9.645487935E-1,-2.293175256E-1,-1.235941581E-1,-4.223253305E-2,3.060374533E1,-2.655436581E1,-1.493923645E1,-1.469978307E0
1.404340766E2,9.636445328E-1,-2.327473150E-1,-1.243613309E-1,-4.186033423E-2,3.099396210E1,-2.697875120E1,-1.502058094E1,-1.351936779E0
1.404440976E2,9.628077072E-1,-2.359091558E-1,-1.249377891E-1,-4.169861678E-2,3.135085645E1,-2.736723617E1,-1.508527083E1,-1.266882214E0
1.404541186E2,9.620649111E-1,-2.387800042E-1,-1.252111378E-1,-4.168158945E-2,3.166436223E1,-2.771703104E1,-1.511919510E1,-1.211127828E0
1.404641406E2,9.614114664E-1,-2.414179438E-1,-1.251653558E-1,-4.170224141E-2,3.193767638E1,-2.803636365E1,-1.511790191E1,-1.172341383E0
1.404741616E2,9.608370470E-1,-2.438402233E-1,-1.248737680E-1,-4.172074387E-2,3.217606896E1,-2.832818389E1,-1.508863978E1,-1.143896374E0
1.404841826E2,9.603068817E-1,-2.461150994E-1,-1.244928870E-1,-4.170906920E-2,3.239457946E1,-2.860208502E1,-1.504829958E1,-1.117134467E0
1.404942036E2,9.598094225E-1,-2.482301495E-1,-1.241629246E-1,-4.160947619E-2,3.259831353E1,-2.885823155E1,-1.501090853E1,-1.081608232E0
1.405042246E2,9.593023116E-1,-2.502973997E-1,-1.240149154E-1,-4.135811239E-2,3.280473320E1,-2.911197414E1,-1.498933513E1,-1.024326890E0
1.405142456E2,9.587465211E-1,-2.524427217E-1,-1.241173691E-1,-4.089934394E-2,3.302952668E1,-2.937990711E1,-1.498959784E1,-9.347810806E-1
1.405242666E2,9.581331159E-1,-2.547106383E-1,-1.244438439E-1,-4.021395189E-2,3.327590880E1,-2.966764595E1,-1.500796839E1,-8.107003579E-1
1.405342876E2,9.574260182E-1,-2.572215737E-1,-1.249923904E-1,-3.936220623E-2,3.355774226E1,-2.998917977E1,-1.504582758E1,-6.568724962E-1
1.405443086E2,9.566521599E-1,-2.598829312E-1,-1.256973017E-1,-3.844091827E-2,3.386357355E1,-3.033162269E1,-1.509839524E1,-4.875795805E-1
1.405543296E2,9.558382200E-1,-2.626275603E-1,-1.264584896E-1,-3.752801753E-2,3.418237851E1,-3.068509233E1,-1.515668125E1,-3.157088309E-1
1.405643506E2,9.550036702E-1,-2.654047637E-1,-1.272120120E-1,-3.667998079E-2,3.450628823E1,-3.104216029E1,-1.521524639E1,-1.504431304E-1
1.405743716E2,9.541929756E-1,-2.680824583E-1,-1.278907238E-1,-3.593857558E-2,3.481814091E1,-3.138552093E1,-1.526797420E1,-8.406047632E-4
1.405843926E2,9.534385470E-1,-2.705615676E-1,-1.284683990E-1,-3.531564516E-2,3.510593750E1,-3.170254621E1,-1.531250490E1,1.291831403E-1
1.405944136E2,9.527603199E-1,-2.728014302E-1,-1.289031332E-1,-3.480136931E-2,3.536272822E1,-3.198787737E1,-1.534409557E1,2.385577620E-1
1.406044346E2,9.521252091E-1,-2.749547707E-1,-1.291475270E-1,-3.432987252E-2,3.560156824E1,-3.226056164E1,-1.535551810E1,3.355161926E-1
1.406144556E2,9.515034166E-1,-2.771249751E-1,-1.292147301E-1,-3.386225323E-2,3.583390719E1,-3.253381602E1,-1.534702819E1,4.264309960E-1
1.406244766E2,9.508901378E-1,-2.793041779E-1,-1.291665141E-1,-3.336605839E-2,3.606164644E1,-3.280763442E1,-1.532446506E1,5.167728476E-1
1.406344976E2,9.502647207E-1,-2.815159444E-1,-1.291082408E-1,-3.281524122E-2,3.629247006E1,-3.308622829E1,-1.529863319E1,6.133671977E-1
1.406445186E2,9.496130040E-1,-2.837412348E-1,-1.291837469E-1,-3.221443790E-2,3.653150033E1,-3.336861027E1,-1.528557855E1,7.203274324E-1
1.406545396E2,9.489279491E-1,-2.859935466E-1,-1.294129151E-1,-3.155686277E-2,3.678114022E1,-3.365679799E1,-1.528717763E1,8.394433761E-1
1.406645606E2,9.482131386E-1,-2.882779848E-1,-1.297496316E-1,-3.086573874E-2,3.703989127E1,-3.395072621E1,-1.529901316E1,9.666949429E-1
1.406745816E2,9.474923010E-1,-2.905585508E-1,-1.300843197E-1,-3.020247379E-2,3.729906960E1,-3.424404988E1,-1.531104337E1,1.090787169E0
1.406846026E2,9.467589880E-1,-2.928698155E-1,-1.303929031E-1,-2.953811302E-2,3.756096331E1,-3.454116607E1,-1.531959731E1,1.214680732E0
1.406946236E2,9.459968044E-1,-2.952431993E-1,-1.307290980E-1,-2.883426065E-2,3.783131520E1,-3.484705104E1,-1.532921590E1,1.345123780E0
1.407046446E2,9.451936962E-1,-2.976969256E-1,-1.311406831E-1,-2.806259400E-2,3.811418393E1,-3.516491341E1,-1.534407669E1,1.487360447E0
1.407146656E2,9.443585143E-1,-3.001828205E-1,-1.316707745E-1,-2.720507422E-2,3.840622132E1,-3.548961844E1,-1.536824969E1,1.644267821E0
1.407246866E2,9.435009523E-1,-3.026739627E-1,-1.322967290E-1,-2.630477539E-2,3.870387732E1,-3.581708519E1,-1.540068958E1,1.809841767E0
1.407347076E2,9.426096308E-1,-3.052194690E-1,-1.329756251E-1,-2.540923915E-2,3.901093575E1,-3.615232093E1,-1.543820967E1,1.978068454E0
1.407447296E2,9.416918832E-1,-3.078070748E-1,-1.336705424E-1,-2.456626003E-2,3.932468951E1,-3.649276870E1,-1.547847074E1,2.142068026E0
1.407547506E2,9.407671813E-1,-3.104061498E-1,-1.343033299E-1,-2.382860589E-2,3.963840766E1,-3.683295277E1,-1.551492728E1,2.292465765E0
1.407647716E2,9.398710129E-1,-3.129397812E-1,-1.348102985E-1,-2.317967086E-2,3.994018804E1,-3.716268223E1,-1.554031008E1,2.427287413E0
1.407747926E2,9.390768398E-1,-3.152226126E-1,-1.351266212E-1,-2.258712832E-2,4.020580564E1,-3.745839395E1,-1.554698520E1,2.544316004E0
1.407848136E2,9.384595992E-1,-3.171013400E-1,-1.351135240E-1,-2.201456338E-2,4.041109057E1,-3.769947186E1,-1.551905643E1,2.639327602E0
1.407948346E2,9.380150764E-1,-3.186077842E-1,-1.347530526E-1,-2.140760662E-2,4.055831534E1,-3.789013053E1,-1.545265726E1,2.717962306E0
1.408048556E2,9.376561960E-1,-3.199437023E-1,-1.341988742E-1,-2.067732817E-2,4.067680313E1,-3.805856957E1,-1.536077163E1,2.799465210E0
1.408148766E2,9.373281249E-1,-3.212100360E-1,-1.335875025E-1,-1.986102801E-2,4.078483048E1,-3.821860801E1,-1.525941632E1,2.886766160E0
1.408248976E2,9.369979465E-1,-3.224804158E-1,-1.329652570E-1,-1.900991455E-2,4.089327584E1,-3.837933045E1,-1.515534549E1,2.977242423E0
1.408349186E2,9.366133987E-1,-3.238506836E-1,-1.324649002E-1,-1.814447117E-2,4.101923259E1,-3.855420298E1,-1.506347587E1,3.075542571E0
1.408449396E2,9.361569061E-1,-3.253073840E-1,-1.322438189E-1,-1.723574296E-2,4.116827568E1,-3.874411679E1,-1.499980499E1,3.191063604E0
1.408549606E2,9.356118209E-1,-3.268612751E-1,-1.323949364E-1,-1.624550276E-2,4.134557060E1,-3.895230501E1,-1.497280736E1,3.332136731E0
1.408649816E2,9.349603993E-1,-3.285733223E-1,-1.328768856E-1,-1.524645386E-2,4.155650375E1,-3.918506844E1,-1.498038851E1,3.490265022E0
1.408750026E2,9.342248103E-1,-3.304431461E-1,-1.335062434E-1,-1.440473915E-2,4.179346718E1,-3.943786557E1,-1.500892973E1,3.639791718E0
1.408850236E2,9.334675157E-1,-3.323527145E-1,-1.341241373E-1,-1.381594768E-2,4.203608949E1,-3.969257525E1,-1.504541438E1,3.761798154E0
1.408950446E2,9.327495020E-1,-3.342093569E-1,-1.345432982E-1,-1.344067214E-2,4.226489861E1,-3.993533925E1,-1.506854229E1,3.851297042E0
1.409050656E2,9.320743938E-1,-3.359997866E-1,-1.347922702E-1,-1.313502319E-2,4.247896206E1,-4.016663309E1,-1.507597078E1,3.925003041E0
1.409150866E2,9.314282405E-1,-3.377197995E-1,-1.349921306E-1,-1.280058795E-2,4.268288527E1,-4.038892293E1,-1.507700399E1,3.998698401E0
1.409251076E2,9.308185442E-1,-3.393208108E-1,-1.352156564E-1,-1.244663871E-2,4.287445477E1,-4.059708762E1,-1.508010732E1,4.073619526E0
1.409351286E2,9.302017250E-1,-3.408798543E-1,-1.355753481E-1,-1.203785643E-2,4.306743584E1,-4.080293736E1,-1.509568343E1,4.159754632E0
1.409451496E2,9.295636217E-1,-3.424309848E-1,-1.360811103E-1,-1.159826480E-2,4.326621305E1,-4.101065187E1,-1.512556736E1,4.255536747E0
1.409551706E2,9.289219360E-1,-3.439391992E-1,-1.366975185E-1,-1.112482925E-2,4.346523331E1,-4.121539008E1,-1.516592262E1,4.359276362E0
1.409651916E2,9.282134053E-1,-3.455073043E-1,-1.376029698E-1,-1.049460743E-2,4.368398315E1,-4.143453689E1,-1.523043617E1,4.494032087E0
1.409752126E2,9.274169563E-1,-3.471790907E-1,-1.388200970E-1,-9.667391230E-3,4.392863955E1,-4.167472823E1,-1.531947294E1,4.666169131E0
1.409852336E2,9.266230783E-1,-3.488009014E-1,-1.401106756E-1,-8.757103596E-3,4.417122402E1,-4.191156178E1,-1.541262471E1,4.850331966E0
1.409952546E2,9.258693240E-1,-3.503353101E-1,-1.413152220E-1,-7.818156105E-3,4.440038237E1,-4.213696218E1,-1.549515031E1,5.032847517E0
1.410052756E2,9.251560729E-1,-3.518292579E-1,-1.423211303E-1,-6.857587281E-3,4.461619755E1,-4.235468046E1,-1.555503831E1,5.208587230E0
1.410152966E2,9.244994672E-1,-3.532964002E-1,-1.429918448E-1,-5.985273957E-3,4.481400091E1,-4.256242827E1,-1.558222003E1,5.359420425E0
1.410253176E2,9.239073461E-1,-3.547470104E-1,-1.432542932E-1,-5.283739664E-3,4.499167071E1,-4.275888248E1,-1.557242057E1,5.472947231E0
1.410353396E2,9.234071894E-1,-3.560870695E-1,-1.431719804E-1,-4.786027530E-3,4.514122936E1,-4.293272055E1,-1.553461836E1,5.546606621E0
1.410453606E2,9.230490677E-1,-3.571638266E-1,-1.428077579E-1,-4.497110883E-3,4.524802836E1,-4.306565113E1,-1.547688215E1,5.579991824E0
1.410553816E2,9.228550236E-1,-3.578909862E-1,-1.422446338E-1,-4.375306491E-3,4.530579650E1,-4.314880459E1,-1.540701268E1,5.579968086E0
1.410654026E2,9.228084092E-1,-3.583046259E-1,-1.415047353E-1,-4.339313082E-3,4.531966351E1,-4.318818196E1,-1.532376544E1,5.557098731E0
1.410754236E2,9.228905955E-1,-3.584561649E-1,-1.405813611E-1,-4.345635109E-3,4.529521173E1,-4.319076909E1,-1.522426666E1,5.516783356E0
1.410854446E2,9.230399218E-1,-3.585324085E-1,-1.393999850E-1,-4.415050969E-3,4.525075271E1,-4.317866910E1,-1.510028910E1,5.456596489E0
1.410954656E2,9.232093100E-1,-3.587107213E-1,-1.378019134E-1,-4.668732850E-3,4.520027049E1,-4.317017409E1,-1.493893732E1,5.359143487E0
1.411054866E2,9.233487739E-1,-3.590928773E-1,-1.358411051E-1,-5.147057434E-3,4.515866637E1,-4.317890764E1,-1.474715792E1,5.224218320E0
1.411155076E2,9.234621489E-1,-3.596683715E-1,-1.335004588E-1,-5.822081360E-3,4.512481816E1,-4.320399760E1,-1.452209177E1,5.053927408E0
1.411255286E2,9.235553356E-1,-3.603869226E-1,-1.308529729E-1,-6.651404898E-3,4.509697917E1,-4.324128688E1,-1.427014649E1,4.855391804E0
1.411355496E2,9.236688792E-1,-3.610990146E-1,-1.280097675E-1,-7.536404423E-3,4.506303662E1,-4.327529428E1,-1.399989122E1,4.642026946E0
1.411455706E2,9.238134429E-1,-3.617029263E-1,-1.251923034E-1,-8.155373040E-3,4.501978589E1,-4.330047087E1,-1.372183094E1,4.457226255E0
1.411555916E2,9.239539184E-1,-3.622359891E-1,-1.225597796E-1,-8.564155324E-3,4.497772051E1,-4.332308684E1,-1.345512215E1,4.302635531E0
1.411656126E2,9.240771557E-1,-3.626754227E-1,-1.203016252E-1,-8.689500051E-3,4.494078633E1,-4.334348296E1,-1.321695155E1,4.194283760E0
1.411756336E2,9.241631775E-1,-3.630578737E-1,-1.184726101E-1,-8.704630770E-3,4.491498860E1,-4.336474113E1,-1.302032092E1,4.116306244E0
1.411856546E2,9.241996345E-1,-3.633874515E-1,-1.172037897E-1,-8.240720408E-3,4.490405098E1,-4.339267949E1,-1.286346733E1,4.114467351E0
1.411956756E2,9.241698788E-1,-3.637820303E-1,-1.162395541E-1,-7.822539377E-3,4.491297829E1,-4.343270642E1,-1.274084503E1,4.122144469E0
1.412056966E2,9.240357254E-1,-3.643716858E-1,-1.154778131E-1,-7.503361294E-3,4.495320620E1,-4.349907822E1,-1.264321592E1,4.130799884E0
1.412157176E2,9.237527093E-1,-3.652760307E-1,-1.149082405E-1,-7.111437749E-3,4.503796104E1,-4.360835877E1,-1.256158508E1,4.160150671E0
1.412257386E2,9.233126541E-1,-3.665820246E-1,-1.142851521E-1,-7.090490766E-3,4.516944493E1,-4.376356828E1,-1.248830591E1,4.152391696E0
1.412357596E2,9.227519324E-1,-3.681741218E-1,-1.136950541E-1,-7.091249409E-3,4.533645902E1,-4.395501351E1,-1.241824309E1,4.147500343E0
1.412457806E2,9.221201511E-1,-3.699124159E-1,-1.131758997E-1,-7.111901365E-3,4.552394307E1,-4.416572547E1,-1.235599315E1,4.145454080E0
1.412558016E2,9.214844502E-1,-3.716063083E-1,-1.128110661E-1,-6.998568489E-3,4.571185527E1,-4.437446140E1,-1.230459313E1,4.164053411E0
1.412658226E2,9.209213262E-1,-3.730485418E-1,-1.126710858E-1,-6.630078592E-3,4.587770532E1,-4.455730353E1,-1.226708682E1,4.216814810E0
1.412758436E2,9.204376489E-1,-3.742179693E-1,-1.127850720E-1,-5.922770181E-3,4.601970540E1,-4.471277334E1,-1.224287030E1,4.313863696E0
1.412858646E2,9.199808192E-1,-3.752570156E-1,-1.131085912E-1,-4.897800972E-3,4.615344400E1,-4.485794762E1,-1.222734986E1,4.452872112E0
1.412958856E2,9.195136636E-1,-3.762757998E-1,-1.135669698E-1,-3.696868670E-3,4.628982777E1,-4.500429713E1,-1.221817558E1,4.616705428E0
1.413059066E2,9.189931500E-1,-3.774072635E-1,-1.140567688E-1,-2.550895859E-3,4.644134324E1,-4.516489269E1,-1.221380150E1,4.777610157E0
1.413159276E2,9.184099640E-1,-3.787158916E-1,-1.144318231E-1,-1.684483094E-3,4.661054915E1,-4.534355821E1,-1.220830874E1,4.905587594E0
1.413259486E2,9.178101301E-1,-3.801175693E-1,-1.146032343E-1,-1.191280673E-3,4.678398238E1,-4.552745712E1,-1.219700314E1,4.985306799E0
1.413359706E2,9.172602823E-1,-3.814465437E-1,-1.145916018E-1,-9.840024722E-4,4.694243146E1,-4.569680177E1,-1.217928124E1,5.024824930E0
1.413459916E2,9.167997437E-1,-3.825856361E-1,-1.144799232E-1,-8.938503632E-4,4.707475714E1,-4.583963791E1,-1.215718067E1,5.044517492E0
1.413560126E2,9.164092110E-1,-3.835426224E-1,-1.144049861E-1,-7.662297059E-4,4.718669389E1,-4.596045658E1,-1.213825332E1,5.067470171E0
1.413660336E2,9.160790326E-1,-3.843401040E-1,-1.143753779E-1,-5.974737245E-4,4.728113660E1,-4.606226018E1,-1.212311627E1,5.094798612E0
1.413760546E2,9.158026757E-1,-3.850054658E-1,-1.143506061E-1,-4.717496754E-4,4.736004796E1,-4.614706900E1,-1.211112626E1,5.115968899E0
1.413860756E2,9.155587719E-1,-3.855922236E-1,-1.143261294E-1,-4.118590036E-4,4.742958982E1,-4.622135987E1,-1.210255707E1,5.129054358E0
1.413960973E2,9.153056379E-1,-3.862117507E-1,-1.142620556E-1,-4.687572491E-4,4.750166194E1,-4.629811910E1,-1.209489758E1,5.128213587E0
1.414061183E2,9.150095985E-1,-3.869511118E-1,-1.141305785E-1,-6.633071019E-4,4.758581961E1,-4.638773133E1,-1.208569797E1,5.111062110E0
1.414161393E2,9.146720443E-1,-3.877910037E-1,-1.139836230E-1,-9.675652013E-4,4.768160829E1,-4.648883997E1,-1.207932346E1,5.082797468E0
1.414261603E2,9.143262295E-1,-3.886389983E-1,-1.138664969E-1,-1.282697188E-3,4.777955361E1,-4.659137848E1,-1.207660293E1,5.054903681E0
1.414361813E2,9.139700464E-1,-3.894629165E-1,-1.139086543E-1,-1.478300712E-3,4.788023830E1,-4.669447198E1,-1.208541661E1,5.047060814E0
1.414462023E2,9.136048861E-1,-3.902454043E-1,-1.141593121E-1,-1.514462708E-3,4.798325422E1,-4.679705476E1,-1.210916905E1,5.065682859E0
1.414562233E2,9.132511055E-1,-3.909581813E-1,-1.145506561E-1,-1.479649411E-3,4.808286174E1,-4.689370633E1,-1.214485591E1,5.097747070E0
1.414662443E2,9.129519050E-1,-3.914785579E-1,-1.151618381E-1,-1.092530607E-3,4.816695088E1,-4.697276018E1,-1.218857218E1,5.175419739E0
1.414762653E2,9.127228790E-1,-3.918412947E-1,-1.157447080E-1,-7.245043259E-4,4.823122459E1,-4.703132398E1,-1.223099233E1,5.247639485E0
1.414862863E2,9.125716140E-1,-3.920449588E-1,-1.162481415E-1,-3.202739018E-4,4.827363139E1,-4.706888975E1,-1.226424529E1,5.317778685E0
1.414963073E2,9.124780480E-1,-3.921565953E-1,-1.166061053E-1,1.224365949E-4,4.829984487E1,-4.709288526E1,-1.228091908E1,5.383765619E0
1.415063283E2,9.124076206E-1,-3.922869766E-1,-1.167181527E-1,4.940453582E-4,4.831956702E1,-4.711467307E1,-1.227484751E1,5.430548660E0
1.415163493E2,9.123153612E-1,-3.925228620E-1,-1.166447855E-1,7.699807754E-4,4.834539146E1,-4.714595888E1,-1.225302050E1,5.459596659E0
1.415263703E2,9.121966335E-1,-3.928285952E-1,-1.165419894E-1,1.031839145E-3,4.837860559E1,-4.718548858E1,-1.222831202E1,5.486653492E0
1.415363913E2,9.120798867E-1,-3.931143824E-1,-1.164887684E-1,1.345580286E-3,4.841124468E1,-4.722376268E1,-1.220653002E1,5.521350044E0
1.415464123E2,9.119812210E-1,-3.933021783E-1,-1.166213730E-1,1.763887757E-3,4.843881271E1,-4.725357851E1,-1.220004256E1,5.574854807E0
1.415564333E2,9.118736622E-1,-3.934586379E-1,-1.169257470E-1,2.236522516E-3,4.846884873E1,-4.728272528E1,-1.220927752E1,5.642058465E0
1.415664543E2,9.117712032E-1,-3.935524146E-1,-1.173930712E-1,2.936876698E-3,4.849744438E1,-4.730873333E1,-1.222549007E1,5.740584238E0
1.415764753E2,9.116225513E-1,-3.937382717E-1,-1.179012042E-1,3.727425135E-3,4.853890403E1,-4.734799766E1,-1.224119739E1,5.851966808E0
1.415864963E2,9.115121265E-1,-3.938676309E-1,-1.182980484E-1,4.414081591E-3,4.856968044E1,-4.737735357E1,-1.225031727E1,5.946129465E0
1.415965173E2,9.114226066E-1,-3.940042078E-1,-1.185094780E-1,4.989638955E-3,4.859461703E1,-4.740353269E1,-1.224500970E1,6.019537749E0
1.416065383E2,9.113953376E-1,-3.940495894E-1,-1.185463670E-1,5.498224976E-3,4.860221068E1,-4.741460319E1,-1.222504757E1,6.076065664E0
1.416165593E2,9.114437643E-1,-3.939607228E-1,-1.184478066E-1,5.949491283E-3,4.858872444E1,-4.740582792E1,-1.219440196E1,6.118065288E0
1.416265803E2,9.117068028E-1,-3.934042579E-1,-1.182536783E-1,6.325483318E-3,4.851541001E1,-4.733546087E1,-1.216035411E1,6.141101729E0
1.416366013E2,9.118198828E-1,-3.932169784E-1,-1.179872891E-1,6.631427292E-3,4.848386019E1,-4.731004376E1,-1.211948851E1,6.158166704E0
1.416466223E2,9.119134488E-1,-3.930869132E-1,-1.176855598E-1,6.839969898E-3,4.845774027E1,-4.729039981E1,-1.207902998E1,6.163930692E0
1.416566433E2,9.119920527E-1,-3.929747183E-1,-1.174371041E-1,7.062715992E-3,4.843578695E1,-4.727404475E1,-1.204339545E1,6.174049897E0
1.416666643E2,9.120576332E-1,-3.928771905E-1,-1.172397726E-1,7.302025798E-3,4.841746379E1,-4.726056030E1,-1.201227598E1,6.188622313E0
1.416766853E2,9.121177346E-1,-3.927740888E-1,-1.171050818E-1,7.501801860E-3,4.840066575E1,-4.724705775E1,-1.198960453E1,6.201965120E0
1.416867073E2,9.121961277E-1,-3.926252261E-1,-1.169817601E-1,7.681937491E-3,4.837874703E1,-4.722777095E1,-1.196934794E1,6.213169676E0
1.416967283E2,9.122820652E-1,-3.924622126E-1,-1.168483548E-1,7.831769537E-3,4.835470820E1,-4.720625113E1,-1.194952871E1,6.220479903E0
1.417067493E2,9.123680447E-1,-3.922964385E-1,-1.167263081E-1,7.942531455E-3,4.833064634E1,-4.718422341E1,-1.193272602E1,6.224154914E0
1.417167703E2,9.124675956E-1,-3.920900770E-1,-1.166307296E-1,8.096704627E-3,4.830277239E1,-4.715789281E1,-1.191698489E1,6.233206131E0
1.417267913E2,9.125764609E-1,-3.918428015E-1,-1.165939354E-1,8.330998958E-3,4.827227311E1,-4.712809155E1,-1.190402226E1,6.253104088E0
1.417368123E2,9.126903417E-1,-3.915792572E-1,-1.165665821E-1,8.625015373E-3,4.824034932E1,-4.709692835E1,-1.188942811E1,6.279610382E0
1.417468333E2,9.127811681E-1,-3.913564690E-1,-1.165791418E-1,8.943266226E-3,4.821487402E1,-4.707180834E1,-1.187765049E1,6.311172347E0
1.417568543E2,9.128599406E-1,-3.911636156E-1,-1.165939670E-1,9.141735736E-3,4.819276940E1,-4.704944025E1,-1.187142176E1,6.330489579E0
1.417668753E2,9.129574684E-1,-3.909011882E-1,-1.166805998E-1,9.516842687E-3,4.816538857E1,-4.702106638E1,-1.186512587E1,6.371179781E0
1.417768963E2,9.130711806E-1,-3.906381919E-1,-1.166584727E-1,9.684165676E-3,4.813344550E1,-4.698893776E1,-1.185695341E1,6.384481882E0
1.417869173E2,9.132066406E-1,-3.903528261E-1,-1.165476160E-1,9.748228886E-3,4.809536718E1,-4.695156707E1,-1.184434591E1,6.382212634E0
1.417969383E2,9.133523844E-1,-3.900594313E-1,-1.163847711E-1,9.783716532E-3,4.805436635E1,-4.691206559E1,-1.182763485E1,6.374295431E0
1.418069593E2,9.135057989E-1,-3.897624014E-1,-1.161766710E-1,9.768965135E-3,4.801117199E1,-4.687091054E1,-1.180848286E1,6.358810729E0
1.418169803E2,9.136828578E-1,-3.894263119E-1,-1.159200073E-1,9.664061629E-3,4.796127500E1,-4.682322248E1,-1.178860482E1,6.330891122E0
1.418270013E2,9.139027801E-1,-3.890111655E-1,-1.155999441E-1,9.418092621E-3,4.789923058E1,-4.676325856E1,-1.176901934E1,6.283885698E0
1.418370223E2,9.141576421E-1,-3.885194803E-1,-1.152686277E-1,9.036452908E-3,4.782723423E1,-4.669227020E1,-1.175491395E1,6.220916357E0
1.418470433E2,9.144205541E-1,-3.879871867E-1,-1.150084763E-1,8.602593250E-3,4.775285675E1,-4.661689325E1,-1.175088288E1,6.155290678E0
1.418570643E2,9.146645001E-1,-3.874713620E-1,-1.148383611E-1,8.181546233E-3,4.768374708E1,-4.654521323E1,-1.175556922E1,6.095564482E0
1.418670853E2,9.148873726E-1,-3.869811098E-1,-1.147429406E-1,7.792867996E-3,4.762052494E1,-4.647828097E1,-1.176642169E1,6.043189084E0
1.418771063E2,9.150954094E-1,-3.865156190E-1,-1.146779712E-1,7.414979352E-3,4.756143983E1,-4.641507314E1,-1.177977813E1,5.993728867E0
1.418871273E2,9.152771045E-1,-3.860782822E-1,-1.147163881E-1,7.170822659E-3,4.750977949E1,-4.635829359E1,-1.179774752E1,5.963820170E0
1.418971483E2,9.154342701E-1,-3.856643580E-1,-1.148652086E-1,7.007756502E-3,4.746505076E1,-4.630698289E1,-1.182351719E1,5.948110910E0
1.419071693E2,9.155715424E-1,-3.852674295E-1,-1.151085118E-1,6.915244169E-3,4.742595108E1,-4.625997699E1,-1.185594351E1,5.944628710E0
1.419171903E2,9.157016497E-1,-3.848642106E-1,-1.154234331E-1,6.881821719E-3,4.738886416E1,-4.621387410E1,-1.189329780E1,5.950754666E0
1.419272113E2,9.158421252E-1,-3.844284122E-1,-1.157567304E-1,6.950141760E-3,4.734879109E1,-4.616490422E1,-1.192822051E1,5.968169213E0
1.419372323E2,9.159985321E-1,-3.839621627E-1,-1.160581857E-1,7.087835514E-3,4.730413563E1,-4.611223557E1,-1.195687077E1,5.991060835E0
1.419472533E2,9.161850319E-1,-3.834409221E-1,-1.162929542E-1,7.343034682E-3,4.725083644E1,-4.605265109E1,-1.197357172E1,6.022605437E0
1.419572743E2,9.164065558E-1,-3.828508978E-1,-1.164708666E-1,7.660821920E-3,4.718745410E1,-4.598407372E1,-1.198194376E1,6.057230656E0
1.419672953E2,9.166896983E-1,-3.821187122E-1,-1.166225215E-1,8.027752383E-3,4.710632438E1,-4.589763348E1,-1.198632456E1,6.093991264E0
1.419773163E2,9.170347124E-1,-3.812456508E-1,-1.167419130E-1,8.390046693E-3,4.700728794E1,-4.579291406E1,-1.198850443E1,6.126876581E0
1.419873373E2,9.174091450E-1,-3.803331399E-1,-1.167618800E-1,8.592182978E-3,4.689958372E1,-4.568017121E1,-1.198766178E1,6.137419857E0
1.419973583E2,9.178214676E-1,-3.793768490E-1,-1.166331846E-1,8.589612020E-3,4.678070993E1,-4.555765052E1,-1.198054127E1,6.118489251E0
1.420073793E2,9.182515340E-1,-3.784286608E-1,-1.163395581E-1,8.425323605E-3,4.665641602E1,-4.543203499E1,-1.196307029E1,6.074638516E0
